<<<<<<< HEAD:Teams.csv
yearID,lgID,teamID,franchID,divID,Rank,Ghome,DivWin,WCWin,LgWin,WSWin,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
1889,AA,PH4,PHA,,3,,,,N,N,Philadelphia Athletics,Jefferson Street Grounds,,98,99,PHA,PH4,PH4
1889,NL,PHI,PHI,,4,,,,N,N,Philadelphia Quakers,Philadelphia Baseball Grounds,,109,108,PHI,PHI,PHI
1889,NL,PIT,PIT,,5,,,,N,N,Pittsburg Alleghenys,Recreation Park,,91,93,PIT,PIT,PIT
1889,AA,SL4,STL,,2,,,,N,N,St. Louis Browns,Sportsman's Park I,,113,110,STL,SL4,SL4
1889,NL,WS8,WNL,,8,,,,N,N,Washington Nationals,Swampdoodle Grounds,,94,98,WHS,WS8,WS8
1890,PL,BFP,BFB,,8,,,,N,,Buffalo Bisons,,,92,97,BUF,BFP,BFP
1890,AA,BL3,BLO,,6,,,,N,N,Baltimore Orioles,Oriole Park,,109,110,BAL,BL3,BL3
1890,AA,BR4,BRG,,9,,,,N,N,Brooklyn Gladiators,Ridgewood Park,,97,101,BRG,BR4,BR4
1890,NL,BRO,LAD,,1,,,,Y,N,Brooklyn Bridegrooms,Washington Park II,121412,101,97,BRO,BRO,BRO
1890,PL,BRP,BWW,,2,,,,N,,Brooklyn Ward's Wonders,,,106,105,BWW,BRP,BRP
1890,NL,BSN,ATL,,5,,,,N,N,Boston Beaneaters,South End Grounds II,147539,108,105,BSN,BSN,BSN
1890,PL,BSP,BRS,,1,,,,Y,,Boston Reds,,,103,99,BOS,BSP,BSP
1890,NL,CHN,CHC,,2,,,,N,N,Chicago Colts,West Side Park I,102536,104,102,CHC,CHN,CHN
1890,PL,CHP,CHP,,4,,,,N,,Chicago Pirates,,,104,103,CHI,CHP,CHP
1890,NL,CIN,CIN,,4,,,,N,N,Cincinnati Reds,League Park I in Cincinnati,131980,101,101,CIN,CIN,CIN
1890,NL,CL4,CLV,,7,,,,N,N,Cleveland Spiders,National League Park,47478,94,97,CLV,CL4,CL4
1890,AA,CL6,CLS,,2,,,,N,N,Columbus Solons,Recreation Park II,,93,93,COL,CL6,CL6
1890,PL,CLP,CLI,,7,,,,N,,Cleveland Infants,,,92,94,CLE,CLP,CLP
1890,AA,LS2,LOU,,1,,,,Y,N,Louisville Colonels,Eclipse Park I,,98,99,LOU,LS2,LS2
1890,NL,NY1,SFG,,6,,,,N,N,New York Giants,Polo Grounds II,60667,95,95,NYG,NY1,NY1
1890,PL,NYP,NYI,,3,,,,N,,New York Giants,,,108,107,NYI,NYP,NYP
1890,AA,PH4,PHA,,8,,,,N,N,Philadelphia Athletics,Jefferson Street Grounds,,98,99,PHA,PH4,PH4
1890,NL,PHI,PHI,,3,,,,N,N,Philadelphia Phillies,Philadelphia Baseball Grounds,148366,103,102,PHI,PHI,PHI
1890,PL,PHP,PHQ,,5,,,,N,,Philadelphia Athletics,,,103,101,PHQ,PHP,PHP
1890,NL,PIT,PIT,,8,,,,N,N,Pittsburg Alleghenys,Recreation Park,16064,88,92,PIT,PIT,PIT
1890,PL,PTP,PBB,,6,,,,N,,Pittsburgh Burghers,,,92,92,PBB,PTP,PTP
1890,AA,RC2,ROC,,5,,,,N,N,Rochester Broncos,Culver Field I,,93,92,ROC,RC2,RC2
1890,AA,SL4,STL,,3,,,,N,N,St. Louis Browns,Sportsman's Park I,,114,111,STL,SL4,SL4
1890,AA,SR2,SYS,,7,,,,N,N,Syracuse Stars,Star Park II,,90,91,SYR,SR2,SR2
1890,AA,TL2,TLM,,4,,,,N,N,Toledo Maumees,Speranza Park,,103,102,TOL,TL2,TL2
1891,AA,BL3,BLO,,4,,,,N,,Baltimore Orioles,Union Park,,101,100,BAL,BL3,BL3
1891,NL,BRO,LAD,,6,,,,N,,Brooklyn Grooms,Eastern Park,181477,99,99,BRO,BRO,BRO
1891,AA,BS2,BRS,,1,,,,Y,,Boston Reds,Congress Street Grounds,,103,99,BOS,BS2,BS2
1891,NL,BSN,ATL,,1,,,,Y,,Boston Beaneaters,South End Grounds II,184472,112,109,BSN,BSN,BSN
1891,NL,CHN,CHC,,2,,,,N,,Chicago Colts,South Side Park I,181431,106,105,CHC,CHN,CHN
1891,NL,CIN,CIN,,7,,,,N,,Cincinnati Reds,League Park I in Cincinnati,97500,101,101,CIN,CIN,CIN
1891,NL,CL4,CLV,,5,,,,N,,Cleveland Spiders,League Park I,132000,104,103,CLV,CL4,CL4
1891,AA,CL6,CLS,,6,,,,N,,Columbus Solons,Recreation Park II,,95,93,COL,CL6,CL6
1891,AA,CN3,CKK,,7,,,,N,,Cincinnati Kelly's Killers,East End Park,,108,110,CKK,CN3,CN3
1891,AA,LS2,LOU,,8,,,,N,,Louisville Colonels,Eclipse Park I,,97,97,LOU,LS2,LS2
1891,AA,ML3,MLA,,3,,,,N,,Milwaukee Brewers,Athletic Field,,120,118,MIL,ML3,ML3
1891,NL,NY1,SFG,,3,,,,N,,New York Giants,Polo Grounds III,210568,96,96,NYG,NY1,NY1
1891,AA,PH4,PHQ,,5,,,,N,,Philadelphia Athletics,Athletic Park,,103,103,PHA,PH4,PH4
1891,NL,PHI,PHI,,4,,,,N,,Philadelphia Phillies,Philadelphia Baseball Grounds,217282,103,102,PHI,PHI,PHI
1891,NL,PIT,PIT,,8,,,,N,,Pittsburgh Pirates,Exposition Park,128000,97,98,PIT,PIT,PIT
1891,AA,SL4,STL,,2,,,,N,,St. Louis Browns,Sportsman's Park I,,108,108,STL,SL4,SL4
1891,AA,WS9,WAS,,9,,,,N,,Washington Statesmen,Boundary Field,,95,100,WAS,WS9,WS9
1892,NL,BLN,BLO,,12,,,,N,,Baltimore Orioles,Union Park,93589,103,104,BLN,BLN,BLN
1892,NL,BRO,LAD,,3,,,,N,,Brooklyn Grooms,Eastern Park,183727,96,96,BRO,BRO,BRO
1892,NL,BSN,ATL,,1,,,,Y,,Boston Beaneaters,South End Grounds II,146421,109,107,BSN,BSN,BSN
1892,NL,CHN,CHC,,7,,,,N,,Chicago Colts,South Side Park I,109067,94,94,CHC,CHN,CHN
1892,NL,CIN,CIN,,5,,,,N,,Cincinnati Reds,League Park I in Cincinnati,196473,99,99,CIN,CIN,CIN
1892,NL,CL4,CLV,,2,,,,N,,Cleveland Spiders,League Park I,139928,104,103,CLV,CL4,CL4
1892,NL,LS3,LOU,,9,,,,N,,Louisville Colonels,Eclipse Park I,131159,91,93,LOU,LS3,LS3
1892,NL,NY1,SFG,,8,,,,N,,New York Giants,Polo Grounds III,130566,99,98,NYG,NY1,NY1
1892,NL,PHI,PHI,,4,,,,N,,Philadelphia Phillies,Philadelphia Baseball Grounds,193731,100,99,PHI,PHI,PHI
1892,NL,PIT,PIT,,6,,,,N,,Pittsburgh Pirates,Exposition Park,177205,100,100,PIT,PIT,PIT
1892,NL,SLN,STL,,11,,,,N,,St. Louis Browns,Sportsman's Park I,192442,105,104,STL,SLN,SLN
1892,NL,WAS,WAS,,10,,,,N,,Washington Senators,Boundary Field,128279,97,99,WHS,WSN,WSN
1893,NL,BLN,BLO,,8,,,,N,,Baltimore Orioles,Union Park,143000,102,102,BLN,BLN,BLN
1893,NL,BRO,LAD,,7,,,,N,,Brooklyn Grooms,Eastern Park,235000,95,95,BRO,BRO,BRO
1893,NL,BSN,ATL,,1,,,,Y,,Boston Beaneaters,South End Grounds II,193300,108,106,BSN,BSN,BSN
1893,NL,CHN,CHC,,9,,,,N,,Chicago Colts,South Side Park I,223500,103,104,CHC,CHN,CHN
1893,NL,CIN,CIN,,6,,,,N,,Cincinnati Reds,League Park I in Cincinnati,194250,102,103,CIN,CIN,CIN
1893,NL,CL4,CLV,,3,,,,N,,Cleveland Spiders,League Park I,130000,106,105,CLV,CL4,CL4
1893,NL,LS3,LOU,,11,,,,N,,Louisville Colonels,Eclipse Park II,53683,92,94,LOU,LS3,LS3
1893,NL,NY1,SFG,,5,,,,N,,New York Giants,Polo Grounds III,290000,101,100,NYG,NY1,NY1
1893,NL,PHI,PHI,,4,,,,N,,Philadelphia Phillies,Philadelphia Baseball Grounds,293019,102,101,PHI,PHI,PHI
1893,NL,PIT,PIT,,2,,,,N,,Pittsburgh Pirates,Exposition Park,184000,98,98,PIT,PIT,PIT
1893,NL,SLN,STL,,10,,,,N,,St. Louis Browns,Robison Field,195000,100,101,STL,SLN,SLN
1893,NL,WAS,WAS,,12,,,,N,,Washington Senators,Boundary Field,90000,97,99,WHS,WSN,WSN
1894,NL,BLN,BLO,,1,,,,Y,,Baltimore Orioles,Union Park,328000,104,103,BLN,BLN,BLN
1894,NL,BRO,LAD,,5,,,,N,,Brooklyn Grooms,Eastern Park,214000,93,93,BRO,BRO,BRO
1894,NL,BSN,ATL,,3,,,,N,,Boston Beaneaters,South End Grounds II / Congress Street Grounds / South End Grounds III,152800,113,111,BSN,BSN,BSN
1894,NL,CHN,CHC,,8,,,,N,,Chicago Colts,West Side Park II,239000,106,106,CHC,CHN,CHN
1894,NL,CIN,CIN,,10,,,,N,,Cincinnati Reds,League Park II in Cincinnati,158000,103,104,CIN,CIN,CIN
1894,NL,CL4,CLV,,6,,,,N,,Cleveland Spiders,League Park I,82000,104,103,CLV,CL4,CL4
1894,NL,LS3,LOU,,12,,,,N,,Louisville Colonels,Eclipse Park II,75000,93,96,LOU,LS3,LS3
1894,NL,NY1,SFG,,2,,,,N,,New York Giants,Polo Grounds III,387000,99,99,NYG,NY1,NY1
1894,NL,PHI,PHI,,4,,,,N,,Philadelphia Phillies,Philadelphia Baseball Grounds,352773,96,94,PHI,PHI,PHI
1894,NL,PIT,PIT,,7,,,,N,,Pittsburgh Pirates,Exposition Park,159000,99,98,PIT,PIT,PIT
1894,NL,SLN,STL,,9,,,,N,,St. Louis Browns,Robison Field,155000,100,102,STL,SLN,SLN
1894,NL,WAS,WAS,,11,,,,N,,Washington Senators,Boundary Field,125000,97,99,WHS,WSN,WSN
1895,NL,BLN,BLO,,1,,,,Y,,Baltimore Orioles,Union Park,293000,103,100,BLN,BLN,BLN
1895,NL,BRO,LAD,,5,,,,N,,Brooklyn Grooms,Eastern Park,230000,92,92,BRO,BRO,BRO
1895,NL,BSN,ATL,,6,,,,N,,Boston Beaneaters,South End Grounds III,242000,105,104,BSN,BSN,BSN
1895,NL,CHN,CHC,,4,,,,N,,Chicago Colts,West Side Park II,382300,107,107,CHC,CHN,CHN
1895,NL,CIN,CIN,,8,,,,N,,Cincinnati Reds,League Park II in Cincinnati,281000,104,104,CIN,CIN,CIN
1895,NL,CL4,CLV,,2,,,,N,,Cleveland Spiders,League Park I,143000,106,104,CLV,CL4,CL4
1895,NL,LS3,LOU,,12,,,,N,,Louisville Colonels,Eclipse Park II,92000,94,97,LOU,LS3,LS3
1895,NL,NY1,SFG,,9,,,,N,,New York Giants,Polo Grounds III,240000,98,97,NYG,NY1,NY1
1895,NL,PHI,PHI,,3,,,,N,,Philadelphia Phillies,Baker Bowl,474971,100,100,PHI,PHI,PHI
1895,NL,PIT,PIT,,7,,,,N,,Pittsburgh Pirates,Exposition Park,188000,95,95,PIT,PIT,PIT
1895,NL,SLN,STL,,11,,,,N,,St. Louis Browns,Robison Field,170000,99,101,STL,SLN,SLN
1895,NL,WAS,WAS,,10,,,,N,,Washington Senators,Boundary Field,153000,99,101,WHS,WSN,WSN
1896,NL,BLN,BLO,,1,,,,Y,,Baltimore Orioles,Union Park,249448,102,98,BLN,BLN,BLN
1896,NL,BRO,LAD,,10,,,,N,,Brooklyn Bridegrooms,Eastern Park,201000,94,95,BRO,BRO,BRO
1896,NL,BSN,ATL,,4,,,,N,,Boston Beaneaters,South End Grounds III,240000,106,104,BSN,BSN,BSN
1896,NL,CHN,CHC,,5,,,,N,,Chicago Colts,West Side Park II,317500,104,104,CHC,CHN,CHN
1896,NL,CIN,CIN,,3,,,,N,,Cincinnati Reds,League Park II in Cincinnati,373000,107,106,CIN,CIN,CIN
1896,NL,CL4,CLV,,2,,,,N,,Cleveland Spiders,League Park I,152000,106,104,CLV,CL4,CL4
1896,NL,LS3,LOU,,12,,,,N,,Louisville Colonels,Eclipse Park II,133000,96,99,LOU,LS3,LS3
1896,NL,NY1,SFG,,7,,,,N,,New York Giants,Polo Grounds III,274000,97,96,NYG,NY1,NY1
1896,NL,PHI,PHI,,8,,,,N,,Philadelphia Phillies,Baker Bowl,357025,99,99,PHI,PHI,PHI
1896,NL,PIT,PIT,,6,,,,N,,Pittsburgh Pirates,Exposition Park,197000,96,96,PIT,PIT,PIT
1896,NL,SLN,STL,,11,,,,N,,St. Louis Browns,Robison Field,184000,96,100,STL,SLN,SLN
1896,NL,WAS,WAS,,9,,,,N,,Washington Senators,Boundary Field,223000,100,101,WHS,WSN,WSN
1897,NL,BLN,BLO,,2,,,,N,,Baltimore Orioles,Union Park,273046,100,97,BLN,BLN,BLN
1897,NL,BRO,LAD,,7,,,,N,,Brooklyn Bridegrooms,Eastern Park,220831,94,95,BRO,BRO,BRO
1897,NL,BSN,ATL,,1,,,,Y,,Boston Beaneaters,South End Grounds III,334800,106,104,BSN,BSN,BSN
1897,NL,CHN,CHC,,9,,,,N,,Chicago Colts,West Side Park II,327160,104,104,CHC,CHN,CHN
1897,NL,CIN,CIN,,4,,,,N,,Cincinnati Reds,League Park II in Cincinnati,336800,107,106,CIN,CIN,CIN
1897,NL,CL4,CLV,,5,,,,N,,Cleveland Spiders,League Park I,115250,110,109,CLV,CL4,CL4
1897,NL,LS3,LOU,,11,,,,N,,Louisville Colonels,Eclipse Park II,145210,97,99,LOU,LS3,LS3
1897,NL,NY1,SFG,,3,,,,N,,New York Giants,Polo Grounds III,390340,97,96,NYG,NY1,NY1
1897,NL,PHI,PHI,,10,,,,N,,Philadelphia Phillies,Baker Bowl,290027,97,97,PHI,PHI,PHI
1897,NL,PIT,PIT,,8,,,,N,,Pittsburgh Pirates,Exposition Park,165950,96,97,PIT,PIT,PIT
1897,NL,SLN,STL,,12,,,,N,,St. Louis Browns,Robison Field,136400,98,102,STL,SLN,SLN
1897,NL,WAS,WAS,,6,,,,N,,Washington Senators,Boundary Field,151028,99,101,WHS,WSN,WSN
1898,NL,BLN,BLO,,2,,,,N,,Baltimore Orioles,Union Park,123416,102,99,BLN,BLN,BLN
1898,NL,BRO,LAD,,10,,,,N,,Brooklyn Bridegrooms,Washington Park III,122514,100,99,BRO,BRO,BRO
1898,NL,BSN,ATL,,1,,,,Y,,Boston Beaneaters,South End Grounds III,229275,105,102,BSN,BSN,BSN
1898,NL,CHN,CHC,,4,,,,N,,Chicago Orphans,West Side Park II,424352,100,99,CHC,CHN,CHN
1898,NL,CIN,CIN,,3,,,,N,,Cincinnati Reds,League Park II in Cincinnati,336378,107,106,CIN,CIN,CIN
1898,NL,CL4,CLV,,5,,,,N,,Cleveland Spiders,League Park I,70496,96,95,CLV,CL4,CL4
1898,NL,LS3,LOU,,9,,,,N,,Louisville Colonels,Eclipse Park II,128980,99,99,LOU,LS3,LS3
1898,NL,NY1,SFG,,7,,,,N,,New York Giants,Polo Grounds III,265414,97,96,NYG,NY1,NY1
1898,NL,PHI,PHI,,6,,,,N,,Philadelphia Phillies,Baker Bowl,265414,96,95,PHI,PHI,PHI
1898,NL,PIT,PIT,,8,,,,N,,Pittsburgh Pirates,Exposition Park,150900,98,99,PIT,PIT,PIT
1898,NL,SLN,STL,,12,,,,N,,St. Louis Browns,Robison Field,151700,102,105,STL,SLN,SLN
1898,NL,WAS,WAS,,11,,,,N,,Washington Senators,Boundary Field,103250,100,101,WHS,WSN,WSN
1899,NL,BLN,BLO,,4,,,,N,,Baltimore Orioles,Union Park,121935,105,103,BLN,BLN,BLN
1899,NL,BRO,LAD,,1,,,,Y,,Brooklyn Superbas,Washington Park III,269641,102,102,BRO,BRO,BRO
1899,NL,BSN,ATL,,2,,,,N,,Boston Beaneaters,South End Grounds III,200384,109,108,BSN,BSN,BSN
1899,NL,CHN,CHC,,8,,,,N,,Chicago Orphans,West Side Park II,352130,97,97,CHC,CHN,CHN
1899,NL,CIN,CIN,,6,,,,N,,Cincinnati Reds,League Park II in Cincinnati,259536,102,102,CIN,CIN,CIN
1899,NL,CL4,CLV,,12,,,,N,,Cleveland Spiders,League Park I,6088,89,96,CLV,CL4,CL4
1899,NL,LS3,LOU,,9,,,,N,,Louisville Colonels,Eclipse Park II,109319,100,100,LOU,LS3,LS3
1899,NL,NY1,SFG,,10,,,,N,,New York Giants,Polo Grounds III,121384,97,97,NYG,NY1,NY1
1899,NL,PHI,PHI,,3,,,,N,,Philadelphia Phillies,Baker Bowl,388933,97,96,PHI,PHI,PHI
1899,NL,PIT,PIT,,7,,,,N,,Pittsburgh Pirates,Exposition Park,251834,100,99,PIT,PIT,PIT
1899,NL,SLN,STL,,5,,,,N,,St. Louis Perfectos,Robison Field,373909,102,103,STL,SLN,SLN
1899,NL,WAS,WAS,,11,,,,N,,Washington Senators,Boundary Field,86392,99,101,WHS,WSN,WSN
1900,NL,BRO,LAD,,1,,,,Y,,Brooklyn Superbas,Washington Park III,183000,106,104,BRO,BRO,BRO
1900,NL,BSN,ATL,,4,,,,N,,Boston Beaneaters,South End Grounds III,202000,112,111,BSN,BSN,BSN
1900,NL,CHN,CHC,,6,,,,N,,Chicago Orphans,West Side Park II,248577,96,98,CHC,CHN,CHN
1900,NL,CIN,CIN,,7,,,,N,,Cincinnati Reds,League Park II in Cincinnati,170000,98,99,CIN,CIN,CIN
1900,NL,NY1,SFG,,8,,,,N,,New York Giants,Polo Grounds III,190000,95,98,NYG,NY1,NY1
1900,NL,PHI,PHI,,3,,,,N,,Philadelphia Phillies,Baker Bowl,301913,99,98,PHI,PHI,PHI
1900,NL,PIT,PIT,,2,,,,N,,Pittsburgh Pirates,Exposition Park,264000,101,98,PIT,PIT,PIT
1900,NL,SLN,STL,,5,,,,N,,St. Louis Cardinals,Robison Field,270000,99,98,STL,SLN,SLN
1901,AL,BLA,NYY,,5,66,,,N,,Baltimore Orioles,Oriole Park,141952,104,105,BLA,BLA,BLA
1901,AL,BOS,BOS,,2,69,,,N,,Boston Americans,Huntington Avenue Grounds,289448,98,96,BOS,BOS,BOS
1901,NL,BRO,LAD,,3,68,,,N,,Brooklyn Superbas,Washington Park III,198200,103,101,BRO,BRO,BRO
1901,NL,BSN,ATL,,5,70,,,N,,Boston Beaneaters,South End Grounds III,146502,109,109,BSN,BSN,BSN
1901,AL,CHA,CHW,,1,71,,,Y,,Chicago White Sox,South Side Park II,354350,97,95,CHW,CHA,CHA
1901,NL,CHN,CHC,,6,70,,,N,,Chicago Orphans,West Side Park II,205071,96,98,CHC,CHN,CHN
1901,NL,CIN,CIN,,8,72,,,N,,Cincinnati Reds,League Park II in Cincinnati,205728,94,96,CIN,CIN,CIN
1901,AL,CLE,CLE,,7,69,,,N,,Cleveland Blues,League Park I,131380,96,97,CLE,CLE,CLE
1901,AL,DET,DET,,3,70,,,N,,Detroit Tigers,Bennett Park,259430,105,105,DET,DET,DET
1901,AL,MLA,BAL,,8,70,,,N,,Milwaukee Brewers,Lloyd Street Grounds,139034,95,98,MLA,MLA,MLA
1901,NL,NY1,SFG,,7,71,,,N,,New York Giants,Polo Grounds III,297650,96,100,NYG,NY1,NY1
1901,AL,PHA,OAK,,4,66,,,N,,Philadelphia Athletics,Columbia Park,206329,104,103,PHA,PHA,PHA
1901,NL,PHI,PHI,,2,69,,,N,,Philadelphia Phillies,Baker Bowl,234937,102,102,PHI,PHI,PHI
1901,NL,PIT,PIT,,1,69,,,Y,,Pittsburgh Pirates,Exposition Park,251955,103,98,PIT,PIT,PIT
1901,NL,SLN,STL,,4,72,,,N,,St. Louis Cardinals,Robison Field,379988,95,96,STL,SLN,SLN
1901,AL,WS1,MIN,,6,68,,,N,,Washington Senators,American League Park I,161661,98,100,WSH,WS1,WS1
1902,AL,BLA,NYY,,8,64,,,N,,Baltimore Orioles,Oriole Park,174606,104,105,BLA,BLA,BLA
1902,AL,BOS,BOS,,3,71,,,N,,Boston Americans,Huntington Avenue Grounds,348567,103,100,BOS,BOS,BOS
1902,NL,BRO,LAD,,2,69,,,N,,Brooklyn Superbas,Washington Park III,199868,101,99,BRO,BRO,BRO
1902,NL,BSN,ATL,,3,72,,,N,,Boston Beaneaters,South End Grounds III,116960,101,102,BSN,BSN,BSN
1902,AL,CHA,CHW,,4,72,,,N,,Chicago White Sox,South Side Park II,337898,96,95,CHW,CHA,CHA
1902,NL,CHN,CHC,,5,70,,,N,,Chicago Orphans,West Side Park II,263700,97,97,CHC,CHN,CHN
1902,NL,CIN,CIN,,4,70,,,N,,Cincinnati Reds,Palace of the Fans,217300,109,108,CIN,CIN,CIN
1902,AL,CLE,CLE,,5,65,,,N,,Cleveland Bronchos,League Park I,275395,96,96,CLE,CLE,CLE
1902,AL,DET,DET,,7,67,,,N,,Detroit Tigers,Bennett Park,189469,105,105,DET,DET,DET
1902,NL,NY1,SFG,,8,71,,,N,,New York Giants,Polo Grounds III,302875,99,101,NYG,NY1,NY1
1902,AL,PHA,OAK,,1,73,,,Y,,Philadelphia Athletics,Columbia Park,420078,104,103,PHA,PHA,PHA
1902,NL,PHI,PHI,,7,69,,,N,,Philadelphia Phillies,Baker Bowl,112066,104,105,PHI,PHI,PHI
1902,NL,PIT,PIT,,1,71,,,Y,,Pittsburgh Pirates,Exposition Park,243826,104,99,PIT,PIT,PIT
1902,AL,SLA,BAL,,2,73,,,N,,St. Louis Browns,Sportsman's Park III,272283,99,99,SLB,SLA,SLA
1902,NL,SLN,STL,,6,70,,,N,,St. Louis Cardinals,Robison Field,226417,96,99,STL,SLN,SLN
1902,AL,WS1,MIN,,6,68,,,N,,Washington Senators,American League Park I,188158,101,104,WSH,WS1,WS1
1903,AL,BOS,BOS,,1,70,,,Y,Y,Boston Americans,Huntington Avenue Grounds,379338,105,102,BOS,BOS,BOS
1903,NL,BRO,LAD,,5,73,,,N,N,Brooklyn Superbas,Washington Park III,224670,97,98,BRO,BRO,BRO
1903,NL,BSN,ATL,,6,68,,,N,N,Boston Beaneaters,South End Grounds III,143155,96,98,BSN,BSN,BSN
1903,AL,CHA,CHW,,7,70,,,N,N,Chicago White Sox,South Side Park II,286183,96,95,CHW,CHA,CHA
1903,NL,CHN,CHC,,3,73,,,N,N,Chicago Cubs,West Side Park II,386205,97,96,CHC,CHN,CHN
1903,NL,CIN,CIN,,4,76,,,N,N,Cincinnati Reds,Palace of the Fans,351680,111,109,CIN,CIN,CIN
1903,AL,CLE,CLE,,3,74,,,N,N,Cleveland Naps,League Park I,311280,98,96,CLE,CLE,CLE
1903,AL,DET,DET,,5,65,,,N,N,Detroit Tigers,Bennett Park,224523,96,97,DET,DET,DET
1903,NL,NY1,SFG,,2,70,,,N,N,New York Giants,Polo Grounds III,579530,104,102,NYG,NY1,NY1
1903,AL,NYA,NYY,,4,67,,,N,N,New York Highlanders,Hilltop Park,211808,106,105,NYY,NYA,NYA
1903,AL,PHA,OAK,,2,67,,,N,N,Philadelphia Athletics,Columbia Park,422473,105,103,PHA,PHA,PHA
1903,NL,PHI,PHI,,7,61,,,N,N,Philadelphia Phillies,Baker Bowl,151729,92,95,PHI,PHI,PHI
1903,NL,PIT,PIT,,1,70,,,Y,N,Pittsburgh Pirates,Exposition Park,326855,103,99,PIT,PIT,PIT
1903,AL,SLA,BAL,,6,70,,,N,N,St. Louis Browns,Sportsman's Park III,380405,97,98,SLB,SLA,SLA
1903,NL,SLN,STL,,8,69,,,N,N,St. Louis Cardinals,Robison Field,226538,97,100,STL,SLN,SLN
1903,AL,WS1,MIN,,8,71,,,N,N,Washington Senators,American League Park I,128878,102,105,WSH,WS1,WS1
1904,AL,BOS,BOS,,1,81,,,Y,,Boston Americans,Huntington Avenue Grounds,623295,106,103,BOS,BOS,BOS
1904,NL,BRO,LAD,,6,76,,,N,,Brooklyn Superbas,Washington Park III,214600,97,100,BRO,BRO,BRO
1904,NL,BSN,ATL,,7,79,,,N,,Boston Beaneaters,South End Grounds III,140694,96,101,BSN,BSN,BSN
1904,AL,CHA,CHW,,3,78,,,N,,Chicago White Sox,South Side Park II,557123,96,95,CHW,CHA,CHA
1904,NL,CHN,CHC,,2,78,,,N,,Chicago Cubs,West Side Park II,439100,100,98,CHC,CHN,CHN
1904,NL,CIN,CIN,,3,79,,,N,,Cincinnati Reds,Palace of the Fans,391915,109,107,CIN,CIN,CIN
1904,AL,CLE,CLE,,4,78,,,N,,Cleveland Naps,League Park I,264749,99,98,CLE,CLE,CLE
1904,AL,DET,DET,,7,79,,,N,,Detroit Tigers,Bennett Park,177796,97,98,DET,DET,DET
1904,NL,NY1,SFG,,1,84,,,Y,,New York Giants,Polo Grounds III,609826,104,100,NYG,NY1,NY1
1904,AL,NYA,NYY,,2,75,,,N,,New York Highlanders,Hilltop Park,438919,105,104,NYY,NYA,NYA
1904,AL,PHA,OAK,,5,79,,,N,,Philadelphia Athletics,Columbia Park,512294,105,103,PHA,PHA,PHA
1904,NL,PHI,PHI,,8,73,,,N,,Philadelphia Phillies,Baker Bowl,140771,99,100,PHI,PHI,PHI
1904,NL,PIT,PIT,,4,78,,,N,,Pittsburgh Pirates,Exposition Park,340615,103,100,PIT,PIT,PIT
1904,AL,SLA,BAL,,6,78,,,N,,St. Louis Browns,Sportsman's Park III,318108,94,96,SLB,SLA,SLA
1904,NL,SLN,STL,,5,76,,,N,,St. Louis Cardinals,Robison Field,386750,96,99,STL,SLN,SLN
1904,AL,WS1,MIN,,8,78,,,N,,Washington Senators,American League Park II,131744,98,102,WSH,WS1,WS1
1905,AL,BOS,BOS,,4,77,,,N,N,Boston Americans,Huntington Avenue Grounds,468828,101,102,BOS,BOS,BOS
1905,NL,BRO,LAD,,8,77,,,N,N,Brooklyn Superbas,Washington Park III,227924,93,96,BRO,BRO,BRO
1905,NL,BSN,ATL,,7,76,,,N,N,Boston Beaneaters,South End Grounds III,150003,98,103,BSN,BSN,BSN
1905,AL,CHA,CHW,,2,82,,,N,N,Chicago White Sox,South Side Park II,687419,96,93,CHW,CHA,CHA
1905,NL,CHN,CHC,,3,81,,,N,N,Chicago Cubs,West Side Park II,509900,104,99,CHC,CHN,CHN
1905,NL,CIN,CIN,,5,79,,,N,N,Cincinnati Reds,Palace of the Fans,313927,111,110,CIN,CIN,CIN
1905,AL,CLE,CLE,,5,77,,,N,N,Cleveland Naps,League Park I,316306,101,99,CLE,CLE,CLE
1905,AL,DET,DET,,3,76,,,N,N,Detroit Tigers,Bennett Park,193384,101,103,DET,DET,DET
1905,NL,NY1,SFG,,1,76,,,Y,Y,New York Giants,Polo Grounds III,552700,102,98,NYG,NY1,NY1
1905,AL,NYA,NYY,,6,75,,,N,N,New York Highlanders,Hilltop Park,309100,111,110,NYY,NYA,NYA
1905,AL,PHA,OAK,,1,74,,,Y,N,Philadelphia Athletics,Columbia Park,554576,102,100,PHA,PHA,PHA
1905,NL,PHI,PHI,,4,76,,,N,N,Philadelphia Phillies,Baker Bowl,317932,96,97,PHI,PHI,PHI
1905,NL,PIT,PIT,,2,78,,,N,N,Pittsburgh Pirates,Exposition Park,369124,103,100,PIT,PIT,PIT
1905,AL,SLA,BAL,,8,79,,,N,N,St. Louis Browns,Sportsman's Park III,339112,95,96,SLB,SLA,SLA
1905,NL,SLN,STL,,6,77,,,N,N,St. Louis Cardinals,Robison Field,292800,97,99,STL,SLN,SLN
1905,AL,WS1,MIN,,7,77,,,N,N,Washington Senators,American League Park II,252027,96,100,WSH,WS1,WS1
1906,AL,BOS,BOS,,8,77,,,N,N,Boston Americans,Huntington Avenue Grounds,410209,100,102,BOS,BOS,BOS
1906,NL,BRO,LAD,,5,76,,,N,N,Brooklyn Superbas,Washington Park III,277400,92,96,BRO,BRO,BRO
